sig,ex,side,ent,stop,tgt,risk_pct,pct,R,why,sid,skey,dow,rng,ts
58365,58382,-1,7149.0,7181.1,7123.32,0.44901384809064715,0.0207021961113417,0.04610591900310908,session flat,1,201905311,4,24.600000000000364,2019-05-31 03:45:00-04:00
58393,58411,1,7169.0,7133.3,7197.5599999999995,0.49797740270609314,-0.5219695912958546,-1.0481792717086837,stop,2,201905312,4,30.199999999999818,2019-05-31 10:45:00-04:00
58428,58443,1,7084.7,7071.1,7095.579999999999,0.19196296244018032,-0.21624063121938056,-1.1264705882352992,stop,0,201906030,0,13.5,2019-06-02 20:30:00-04:00
58519,58526,-1,6989.1,7000.6,6979.900000000001,0.16454192957605412,0.10702379419381347,0.6504347826086798,target,0,201906040,1,9.0,2019-06-03 20:15:00-04:00
58547,58553,1,7008.2,6984.1,7027.48,0.3438828800547852,0.2505636254673061,0.7286307053941968,target,1,201906041,1,14.399999999999636,2019-06-04 03:15:00-04:00
58575,58579,1,7080.5,7027.4,7122.9800000000005,0.7499470376385899,0.5756655603417905,0.7676082862523577,target,2,201906042,1,35.20000000000073,2019-06-04 10:15:00-04:00
58613,58617,1,7201.2,7189.1,7210.879999999999,0.16802755096372068,0.11053713270009695,0.6578512396694001,target,0,201906050,2,11.099999999999454,2019-06-04 20:45:00-04:00
58639,58640,1,7188.4,7178.6,7196.239999999999,0.13633075510543755,0.0851371654331873,0.6244897959183358,target,1,201906051,2,7.099999999999454,2019-06-05 03:15:00-04:00
58666,58690,-1,7184.5,7236.1,7143.219999999999,0.7182128192636977,-0.5542487299046609,-0.7717054263565908,session flat,2,201906052,2,35.100000000000364,2019-06-05 10:00:00-04:00
58703,58725,1,7222.4,7206.5,7235.119999999999,0.2201484271156352,-0.24396322552059754,-1.1081761006289332,stop,0,201906060,3,15.100000000000364,2019-06-05 20:15:00-04:00
58731,58739,1,7236.4,7215.8,7252.879999999999,0.2846719363219205,0.2039688242772589,0.7165048543689297,target,1,201906061,3,11.099999999999454,2019-06-06 03:15:00-04:00
58757,58763,-1,7206.3,7241.4,7178.22,0.4870738104158785,-0.5109418148009305,-1.0490028490028498,stop,2,201906062,3,28.0,2019-06-06 09:45:00-04:00
58799,58802,-1,7262.8,7275.3,7252.8,0.17210993005452443,-0.19579225643002698,-1.1376,stop,0,201906070,4,8.5,2019-06-06 21:15:00-04:00
58826,58842,1,7301.4,7278.3,7319.879999999999,0.3163776809926789,-0.02081792532937892,-0.06580086580083586,session flat,1,201906071,4,13.800000000000182,2019-06-07 04:00:00-04:00
58849,58852,1,7366.9,7305.6,7415.939999999999,0.8321003407131803,0.6423325958001203,0.7719412724306626,target,2,201906072,4,55.599999999999454,2019-06-07 09:45:00-04:00
58915,58930,1,7442.8,7433.0,7450.64,0.13167087655183776,0.08222711882625014,0.6244897959183706,target,1,201906101,0,8.100000000000364,2019-06-10 03:15:00-04:00
58942,58949,1,7524.1,7465.3,7571.14,0.7814888159381213,0.6023311758216925,0.7707482993197249,target,2,201906102,0,47.19999999999982,2019-06-10 10:00:00-04:00
58979,58981,1,7511.0,7501.4,7518.68,0.1278125416056499,0.07935028624684184,0.6208333333333401,target,0,201906110,1,8.400000000000546,2019-06-10 20:15:00-04:00
59010,59013,1,7543.4,7528.7,7555.16,0.19487233873319482,0.13309648169260835,0.6829931972789348,target,1,201906111,1,12.5,2019-06-11 04:00:00-04:00
59036,59042,-1,7546.8,7596.9,7506.72,0.6638575290189147,0.5082949064504151,0.7656686626746576,target,2,201906112,1,46.599999999999454,2019-06-11 10:30:00-04:00
59071,59076,1,7526.5,7507.8,7541.46,0.24845545738390776,-0.2713080449079893,-1.0919786096256692,stop,0,201906120,2,8.0,2019-06-11 20:15:00-04:00
59099,59108,1,7486.8,7472.3,7498.400000000001,0.19367419992520168,-0.21664796708874284,-1.1186206896551723,stop,1,201906121,2,12.300000000000182,2019-06-12 03:15:00-04:00
59127,59150,-1,7469.8,7508.7,7438.68,0.5207636081287268,-0.03239711906610375,-0.06221079691516299,session flat,2,201906122,2,32.19999999999982,2019-06-12 10:15:00-04:00
59168,59169,-1,7479.0,7495.0,7466.2,0.21393234389624283,0.14814814814815058,0.6925000000000113,target,0,201906130,3,10.600000000000364,2019-06-12 21:30:00-04:00
59191,59192,1,7463.7,7450.4,7474.34,0.17819580101022525,0.11951177030159742,0.6706766917293387,target,1,201906131,3,12.200000000000728,2019-06-13 03:15:00-04:00
59217,59222,1,7526.6,7493.3,7553.240000000001,0.44243084526878246,-0.4652831291685513,-1.0516516516516514,stop,2,201906132,3,31.099999999999454,2019-06-13 09:45:00-04:00
59258,59278,1,7502.2,7482.6,7517.879999999999,0.2612566980352357,-0.0975713790621345,-0.3734693877550846,session flat,0,201906140,4,11.599999999999454,2019-06-13 21:00:00-04:00
59283,59294,-1,7473.6,7492.0,7458.880000000001,0.24619995718261126,0.17394562192249177,0.7065217391304132,target,1,201906141,4,16.100000000000364,2019-06-14 03:15:00-04:00
59313,59334,1,7479.9,7453.1,7501.339999999999,0.35829356007432284,-0.10187301969277178,-0.28432835820894936,session flat,2,201906142,4,24.5,2019-06-14 10:45:00-04:00
59382,59388,1,7500.1,7486.1,7511.3,0.1866641778109625,-0.20959720537059504,-1.122857142857143,stop,1,201906171,0,12.399999999999636,2019-06-17 05:00:00-04:00
59401,59426,1,7537.0,7490.2,7574.4400000000005,0.6209367122197185,-0.06793153774710942,-0.1094017094017012,session flat,2,201906172,0,35.0,2019-06-17 09:45:00-04:00
59442,59456,1,7544.0,7534.2,7551.84,0.12990455991516678,-0.15270413573701194,-1.1755102040816294,stop,0,201906180,1,7.300000000000182,2019-06-17 21:00:00-04:00
59467,59470,-1,7523.2,7539.9,7509.84,0.22198000850701588,-0.24484262016163094,-1.1029940119760488,stop,1,201906181,1,16.599999999999454,2019-06-18 03:15:00-04:00
59494,59518,1,7676.7,7597.7,7739.9,1.0290880195917518,-0.39756666275873986,-0.38632911392405295,session flat,2,201906182,1,75.0,2019-06-18 10:00:00-04:00
59536,59554,-1,7652.3,7661.8,7644.7,0.12414568169047215,0.0036590306182454953,0.02947368421052632,session flat,0,201906190,2,7.300000000000182,2019-06-18 21:30:00-04:00
59565,59567,-1,7645.0,7655.3,7636.76,0.13472858077174862,0.08528449967298603,0.6330097087378317,target,1,201906191,2,8.300000000000182,2019-06-19 04:45:00-04:00
59606,59610,1,7663.8,7612.0,7705.240000000001,0.6759049035726425,0.1184790834833918,0.17528957528957817,session flat,2,201906192,2,45.100000000000364,2019-06-19 15:00:00-04:00
59624,59626,1,7708.5,7697.6,7717.219999999999,0.1414023480573346,0.09080884737626445,0.6422018348623467,target,0,201906200,3,8.899999999999636,2019-06-19 20:30:00-04:00
59651,59656,1,7754.9,7744.7,7763.0599999999995,0.13152974248539398,0.08304426878489542,0.6313725490196048,target,1,201906201,3,6.699999999999818,2019-06-20 03:15:00-04:00
59679,59686,-1,7738.1,7774.9,7708.660000000001,0.47556893811141326,0.35822747186001214,0.7532608695652214,target,2,201906202,3,27.299999999999272,2019-06-20 10:15:00-04:00
59721,59726,-1,7725.0,7736.3,7715.96,0.1462783171521059,0.09475728155339759,0.6477876106194554,target,0,201906210,4,7.800000000000182,2019-06-20 21:45:00-04:00
59744,59749,1,7738.5,7717.9,7754.9800000000005,0.2662014602313157,-0.2884279899205319,-1.0834951456310664,stop,1,201906211,4,8.300000000000182,2019-06-21 03:30:00-04:00
59771,59772,1,7733.0,7709.2,7752.04,0.3077718867192575,0.22397517134359193,0.7277310924369678,target,2,201906212,4,20.199999999999818,2019-06-21 10:15:00-04:00
59899,59907,1,7747.3,7731.7,7759.780000000001,0.20136047397158188,-0.22356175699921732,-1.1102564102564076,stop,0,201906250,1,12.0,2019-06-24 20:15:00-04:00
59932,59946,1,7716.2,7700.7,7728.599999999999,0.2008760788989399,0.016588476192944714,0.08258064516129032,session flat,1,201906251,1,14.0,2019-06-25 04:30:00-04:00
59954,59957,-1,7689.8,7726.7,7660.280000000001,0.47985643319721755,0.3615178548206654,0.7533875338753334,target,2,201906252,1,29.0,2019-06-25 10:00:00-04:00
59999,60009,1,7619.5,7600.3,7634.86,0.2519850383883433,-0.27455869807729927,-1.089583333333334,stop,0,201906260,2,13.699999999999818,2019-06-25 22:15:00-04:00
60024,60026,1,7620.3,7607.4,7630.620000000001,0.16928467383174606,0.11285644922116737,0.6666666666666864,target,1,201906261,2,7.100000000000364,2019-06-26 04:30:00-04:00
60059,60070,-1,7638.8,7694.0,7594.64,0.7226265905639605,0.15814002199298557,0.21884057971014892,session flat,2,201906262,2,49.600000000000364,2019-06-26 13:15:00-04:00
60085,60088,1,7633.8,7625.5,7640.4400000000005,0.10872697739003094,0.06445020828421398,0.5927710843373759,target,0,201906270,3,6.0,2019-06-26 20:45:00-04:00
60116,60121,-1,7666.7,7680.5,7655.66,0.17999921739470937,-0.20243390246129603,-1.1246376811594188,stop,1,201906271,3,11.699999999999818,2019-06-27 04:30:00-04:00
60143,60156,-1,7645.0,7673.2,7622.4400000000005,0.36886854153040965,-0.39136690647481776,-1.0609929078014189,stop,2,201906272,3,23.300000000000182,2019-06-27 11:15:00-04:00
60179,60180,-1,7670.5,7683.7,7659.9400000000005,0.17208786910892143,0.11524672446384837,0.6696969696969403,target,0,201906280,4,12.099999999999454,2019-06-27 21:15:00-04:00
60207,60222,1,7674.9,7663.1,7684.339999999999,0.1537479315691315,-0.04065199546573423,-0.2644067796610024,session flat,1,201906281,4,10.399999999999636,2019-06-28 04:15:00-04:00
60229,60254,-1,7647.0,7685.4,7616.280000000001,0.5021577089054483,-0.7247286517588573,-1.4432291666666757,session flat,2,201906282,4,28.5,2019-06-28 09:45:00-04:00
60364,60382,1,7767.7,7752.6,7779.78,0.19439473718088307,0.017765876643026427,0.09139072847684859,session flat,0,201907020,1,11.0,2019-07-01 21:30:00-04:00
60387,60390,-1,7758.4,7772.9,7746.799999999999,0.18689420499071974,0.12734584450402614,0.6813793103448527,target,1,201907021,1,13.5,2019-07-02 03:15:00-04:00
60415,60420,1,7774.3,7753.4,7791.02,0.26883449313765284,-0.2909586715202725,-1.0822966507177012,stop,2,201907022,1,19.400000000000546,2019-07-02 10:15:00-04:00
60455,60474,-1,7802.3,7811.6,7794.86,0.11919562180382941,-0.08612844930341053,-0.7225806451612762,session flat,0,201907030,2,7.800000000000182,2019-07-02 21:15:00-04:00
60479,60482,1,7823.6,7808.8,7835.4400000000005,0.18917122552277957,0.12935221637098196,0.6837837837837851,target,1,201907031,2,11.0,2019-07-03 03:15:00-04:00
60507,60516,1,7833.3,7809.7,7852.18,0.30127787777820797,0.21906476197771194,0.72711864406779,target,2,201907032,2,13.5,2019-07-03 10:15:00-04:00
60537,60551,-1,7858.7,7865.9,7852.94,0.091618206573604,-0.0447911232137654,-0.48888888888892645,session flat,0,201907040,3,5.399999999999636,2019-07-03 22:30:00-04:00
60558,60564,-1,7860.0,7865.0,7856.0,0.06361323155216285,-0.08549618320610687,-1.3439999999999999,stop,1,201907041,3,4.800000000000182,2019-07-04 03:45:00-04:00
60584,60586,-1,7869.7,7874.9,7865.54,0.06607621637419239,-0.08793219563642601,-1.3307692307692423,stop,2,201907042,3,4.5,2019-07-04 10:15:00-04:00
60605,60614,-1,7873.8,7879.8,7869.0,0.07620208793720948,-0.09804668647920953,-1.2866666666666666,stop,0,201907050,4,4.600000000000364,2019-07-04 20:15:00-04:00
60633,60636,-1,7867.1,7876.0,7859.9800000000005,0.11312936151821683,0.06864028676386331,0.6067415730337204,target,1,201907051,4,8.199999999999818,2019-07-05 03:15:00-04:00
60659,60669,-1,7783.6,7816.1,7757.6,0.417544580913716,-0.4396423248882265,-1.0529230769230769,stop,2,201907052,4,16.5,2019-07-05 09:45:00-04:00
60728,60738,1,7816.1,7792.1,7835.3,0.30705850743977176,-0.32906436713962206,-1.0716666666666665,stop,1,201907081,0,19.5,2019-07-08 04:00:00-04:00
60790,60793,1,7775.6,7766.4,7782.960000000001,0.11831884356192097,-0.14043932301045228,-1.1869565217391158,stop,0,201907090,1,5.200000000000728,2019-07-08 20:30:00-04:00
60818,60831,-1,7723.6,7740.7,7709.920000000001,0.22139934745454778,-0.24366875550260828,-1.1005847953216406,stop,1,201907091,1,11.300000000000182,2019-07-09 03:30:00-04:00
60844,60854,1,7783.7,7742.1,7816.98,0.5344501972069768,0.4054626976887566,0.75865384615385,target,2,201907092,1,33.29999999999927,2019-07-09 10:00:00-04:00
60881,60899,1,7834.6,7820.9,7845.560000000001,0.17486534092360462,-0.19681923774028956,-1.125547445255468,stop,0,201907100,2,12.700000000000728,2019-07-09 20:15:00-04:00
60910,60919,1,7809.1,7796.8,7818.9400000000005,0.15750854771997005,-0.1795341332547948,-1.1398373983739818,stop,1,201907101,2,6.800000000000182,2019-07-10 03:30:00-04:00
60935,60941,1,7921.3,7864.3,7966.900000000001,0.7195788570057945,-0.7412924646207062,-1.0301754385964912,stop,2,201907102,2,43.19999999999982,2019-07-10 09:45:00-04:00
60973,60980,1,7916.2,7902.2,7927.4,0.176852530254415,0.11975442762941585,0.6771428571428441,target,0,201907110,3,11.800000000000182,2019-07-10 20:15:00-04:00
61008,61014,1,7934.5,7920.2,7945.9400000000005,0.18022559707606253,-0.20190308147961664,-1.1202797202797186,stop,1,201907111,3,12.5,2019-07-11 05:00:00-04:00
61030,61033,-1,7902.0,7927.0,7882.0,0.3163756011136421,-0.3381422424702607,-1.0688,stop,2,201907112,3,19.100000000000364,2019-07-11 10:30:00-04:00
61066,61067,-1,7898.4,7903.5,7894.32,0.06457003950167584,-0.08634660184341593,-1.3372549019607602,stop,0,201907120,4,4.5,2019-07-11 20:30:00-04:00
61094,61095,1,7911.2,7905.6,7915.679999999999,0.0707857215087402,-0.09252705025785538,-1.3071428571428871,stop,1,201907121,4,4.0,2019-07-12 03:30:00-04:00
61122,61125,-1,7901.1,7921.6,7884.700000000001,0.25945754388629433,-0.28122666464163215,-1.08390243902439,stop,2,201907122,4,17.800000000000182,2019-07-12 10:30:00-04:00
61157,61159,1,7933.2,7929.9,7935.84,0.04159733777038499,0.01159683356023203,0.27878787878796263,target,0,201907150,0,2.600000000000364,2019-07-14 20:15:00-04:00
61185,61188,1,7960.6,7951.9,7967.560000000001,0.10928824460468717,-0.13089465618170398,-1.197701149425271,stop,1,201907151,0,8.5,2019-07-15 03:15:00-04:00
61255,61270,-1,7972.1,7980.1,7965.700000000001,0.10034997052219616,-0.12192521418446835,-1.215,stop,0,201907160,1,6.5,2019-07-15 21:45:00-04:00
61286,61294,-1,7968.1,7977.1,7960.900000000001,0.11295038967884438,-0.1345364641508013,-1.1911111111111112,stop,1,201907161,1,7.5,2019-07-16 05:30:00-04:00
61303,61305,1,7966.8,7953.6,7977.36,0.16568760355474993,-0.18727720038158127,-1.1303030303030321,stop,2,201907162,1,12.5,2019-07-16 09:45:00-04:00
61343,61345,-1,7918.1,7926.0,7911.780000000001,0.09977140980790386,0.05809474495143669,0.5822784810126482,target,0,201907170,2,7.0,2019-07-16 20:45:00-04:00
61372,61386,1,7947.4,7931.0,7960.5199999999995,0.20635679593325662,-0.22799909404333035,-1.1048780487804901,stop,1,201907171,2,9.0,2019-07-17 04:00:00-04:00
61396,61399,-1,7925.5,7944.6,7910.219999999999,0.2409942590372893,0.17109330641600726,0.7099476439790783,target,2,201907172,2,17.5,2019-07-17 10:00:00-04:00
61433,61435,-1,7843.7,7857.4,7832.74,0.17466246796792098,0.11780154773895019,0.6744525547445371,target,0,201907180,3,13.0,2019-07-17 20:15:00-04:00
61462,61463,1,7838.6,7830.1,7845.400000000001,0.10843773122751511,0.06480749113362312,0.5976470588235508,target,1,201907181,3,7.799999999999272,2019-07-18 03:30:00-04:00
61493,61505,-1,7842.9,7884.6,7809.539999999999,0.5316910836552898,-0.5536217470578578,-1.0412470023980809,stop,2,201907182,3,37.20000000000073,2019-07-18 11:15:00-04:00
61525,61528,1,7939.9,7928.6,7948.939999999999,0.1423191727855423,0.09219259688407982,0.647787610619427,target,0,201907190,4,7.799999999999272,2019-07-18 20:15:00-04:00
61555,61563,1,7949.3,7936.6,7959.46,0.15976249481086155,-0.18139962009233287,-1.1354330708661438,stop,1,201907191,4,10.0,2019-07-19 03:45:00-04:00
61580,61586,-1,7919.9,7958.1,7889.339999999999,0.48232932233993775,0.36414601194460033,0.7549738219895249,target,2,201907192,4,25.0,2019-07-19 10:00:00-04:00
61671,61696,1,7899.8,7861.0,7930.84,0.49115167472594473,0.13772500569633983,0.28041237113400524,session flat,2,201907222,0,25.399999999999636,2019-07-22 09:45:00-04:00
61709,61732,1,7921.6,7907.1,7933.200000000001,0.183043829529388,-0.08483134720258534,-0.46344827586206894,session flat,0,201907230,1,8.5,2019-07-22 20:15:00-04:00
61740,61747,1,7927.9,7918.9,7935.099999999999,0.1135231271837435,0.0691229707740993,0.6088888888888687,target,1,201907231,1,8.5,2019-07-23 04:00:00-04:00
61763,61772,-1,7918.4,7948.1,7894.639999999999,0.37507577288342,0.2783390583956383,0.7420875420875312,target,2,201907232,1,22.0,2019-07-23 09:45:00-04:00
61806,61816,1,7945.5,7931.3,7956.86,0.17871751305770334,0.12132653703353687,0.6788732394366053,target,0,201907240,2,8.699999999999818,2019-07-23 21:30:00-04:00
61829,61830,-1,7932.8,7942.6,7924.96,0.1235377168213012,0.07714804356595585,0.6244897959183706,target,1,201907241,2,7.300000000000182,2019-07-24 03:15:00-04:00
61855,61858,1,7955.4,7925.0,7979.719999999999,0.3821303768509395,0.2840837670010271,0.7434210526315783,target,2,201907242,2,28.5,2019-07-24 09:45:00-04:00
61896,61907,-1,7996.4,8004.7,7989.759999999999,0.10379670851883575,-0.12530638787454584,-1.2072289156626461,stop,0,201907250,3,7.399999999999636,2019-07-24 21:00:00-04:00
61922,61927,-1,7998.2,8010.6,7988.28,0.15503488284864778,-0.17653972143733024,-1.1387096774193488,stop,1,201907251,3,11.300000000000182,2019-07-25 03:30:00-04:00
61948,61972,-1,7945.9,7985.1,7914.539999999999,0.493336185957547,-0.2695729873268066,-0.5464285714285798,session flat,2,201907252,3,36.80000000000018,2019-07-25 10:00:00-04:00
61985,61990,1,7985.1,7977.6,7991.1,0.09392493519179472,0.053599829682784185,0.5706666666666667,target,0,201907260,4,4.799999999999272,2019-07-25 20:15:00-04:00
62014,62022,-1,7993.1,8002.6,7985.5,0.11885251029012522,-0.14037107004791632,-1.1810526315789474,stop,1,201907261,4,7.700000000000728,2019-07-26 03:30:00-04:00
62059,62064,1,8023.1,7981.9,8056.060000000001,0.5135172190300598,-0.23831187446249635,-0.46407766990291766,session flat,2,201907262,4,38.70000000000073,2019-07-26 14:45:00-04:00
62106,62122,1,8006.5,7993.1,8017.219999999999,0.16736401673639714,0.11240866795727651,0.6716417910447454,target,1,201907291,0,9.699999999999818,2019-07-29 03:30:00-04:00
62169,62173,1,8004.9,7997.4,8010.9,0.09369261327436945,-0.11517945258529153,-1.2293333333333334,stop,0,201907300,1,7.0,2019-07-29 20:15:00-04:00
62197,62201,-1,7982.7,7995.0,7972.86,0.15408320493066485,0.10171996943390262,0.6601626016260183,target,1,201907301,1,9.600000000000364,2019-07-30 03:15:00-04:00
62228,62248,1,7960.4,7922.7,7990.5599999999995,0.4735942917441312,-0.14848500075372412,-0.313527851458873,session flat,2,201907302,1,34.69999999999982,2019-07-30 11:00:00-04:00
62265,62267,-1,7975.6,7983.8,7969.040000000001,0.1028135814233389,0.0606850895230389,0.5902439024389754,target,0,201907310,2,8.0,2019-07-30 21:15:00-04:00
62290,62293,1,7979.1,7967.8,7988.14,0.14161998220350894,0.09173966988758085,0.6477876106194554,target,1,201907311,2,11.099999999999454,2019-07-31 03:30:00-04:00
62316,62318,1,7979.1,7956.8,7996.9400000000005,0.2794801418706393,-0.30103645774586335,-1.0771300448430488,stop,2,201907312,2,20.5,2019-07-31 10:00:00-04:00
62353,62355,1,7829.6,7819.9,7837.360000000001,0.12388883212425573,0.07714314907530676,0.6226804123711098,target,0,201908010,3,8.700000000000728,2019-07-31 20:15:00-04:00
62381,62388,1,7853.4,7828.4,7873.4,0.31833346066671764,0.23276542643950393,0.7312000000000001,target,1,201908011,3,24.200000000000728,2019-08-01 03:15:00-04:00
62407,62410,1,7918.4,7857.1,7967.439999999999,0.7741462921802292,0.5975954738330856,0.7719412724306626,target,2,201908012,3,59.29999999999927,2019-08-01 09:45:00-04:00
62447,62451,-1,7755.0,7785.4,7730.68,0.3920051579626001,-0.4141843971631159,-1.0565789473684217,stop,0,201908020,4,22.099999999999454,2019-08-01 20:45:00-04:00
62474,62479,-1,7756.0,7788.6,7729.92,0.42031975244972103,0.31407942238267056,0.7472392638036705,target,1,201908021,4,25.600000000000364,2019-08-02 03:30:00-04:00
