signal_time,entry_time,block,gate_single_print,entry,stop,target,atr,single_print_dist_atr,exit_reason,R,pct_of_price
2024-08-07 07:00:00,2024-08-07 07:15:00,research,True,19884.75,19743.68,19986.46,44.22,0.384,target,0.7141,0.5066
2024-08-08 08:30:00,2024-08-08 08:45:00,research,True,19618.75,19437.21,19749.64,56.91,1.103,target,0.7157,0.6622
2024-08-08 10:30:00,2024-08-08 10:45:00,research,False,19821.25,19595.4,19984.09,70.8,,target,0.7167,0.8166
2024-08-09 10:00:00,2024-08-09 10:15:00,research,False,19995.75,19816.81,20124.77,56.09,,hold cap,0.1119,0.1002
2024-08-12 07:15:00,2024-08-12 07:30:00,research,False,20110.25,20038.0,20162.34,22.65,,stop,-0.5256,-0.1888
2024-08-12 10:15:00,2024-08-12 10:30:00,research,False,20139.25,20008.26,20233.7,41.06,,hold cap,-0.6334,-0.412
2024-08-13 08:00:00,2024-08-13 08:15:00,research,True,20188.25,20102.96,20249.75,26.74,0.131,target,0.7096,0.2998
2024-08-13 09:15:00,2024-08-13 09:30:00,research,False,20258.75,20154.02,20334.26,32.83,,target,0.7117,0.3679
2024-08-13 10:00:00,2024-08-13 10:15:00,research,False,20327.25,20207.67,20413.47,37.49,,target,0.7129,0.4194
2024-08-14 08:30:00,2024-08-14 08:45:00,research,False,20567.25,20474.27,20634.29,29.15,,stop,-1.0104,-0.4568
2024-08-15 07:15:00,2024-08-15 07:30:00,research,False,20604.5,20531.35,20657.24,22.93,,target,0.7077,0.2513
2024-08-15 08:45:00,2024-08-15 09:00:00,research,False,20764.75,20651.68,20846.27,35.45,,target,0.7124,0.3879
2024-08-15 10:00:00,2024-08-15 10:15:00,research,False,20885.75,20744.46,20987.62,44.29,,target,0.7141,0.4831
2024-08-16 10:15:00,2024-08-16 10:30:00,research,True,21006.75,20888.93,21091.7,36.93,0.616,target,0.7128,0.3998
2024-08-19 07:00:00,2024-08-19 07:15:00,research,True,21047.75,20968.34,21105.01,24.89,1.888,stop,-0.475,-0.1792
2024-08-19 10:45:00,2024-08-19 11:00:00,research,True,21085.25,20968.32,21169.56,36.65,0.218,target,0.7127,0.3952
2024-08-20 09:45:00,2024-08-20 10:00:00,research,False,21356.0,21276.26,21413.49,25.0,,stop,-1.0122,-0.3779
2024-08-21 07:00:00,2024-08-21 07:15:00,research,False,21287.0,21232.71,21326.14,17.02,4.246,stop,-0.5889,-0.1502
2024-08-21 09:45:00,2024-08-21 10:00:00,research,True,21306.0,21237.31,21355.53,21.53,2.473,target,0.7069,0.2279
2024-08-22 07:00:00,2024-08-22 07:15:00,research,True,21406.0,21355.84,21442.17,15.72,0.127,target,0.7017,0.1644
2024-08-23 08:45:00,2024-08-23 09:00:00,research,False,21192.75,21136.32,21233.44,17.69,4.169,stop,-0.7305,-0.1945
2024-08-23 10:00:00,2024-08-23 10:15:00,research,True,21317.25,21208.92,21395.36,33.96,1.06,stop,-1.009,-0.5127
2024-08-27 10:15:00,2024-08-27 10:30:00,research,True,21054.25,20917.0,21153.21,43.02,0.593,hold cap,0.2953,0.1925
2024-08-29 09:30:00,2024-08-29 09:45:00,research,True,20980.75,20851.96,21073.61,40.37,1.238,target,0.7135,0.438
2024-08-29 10:00:00,2024-08-29 10:15:00,research,True,21031.5,20871.96,21146.53,50.01,0.055,stop,-0.05,-0.0379
2024-08-30 07:00:00,2024-08-30 07:15:00,research,False,20970.25,20907.45,21015.53,19.69,7.949,target,0.7056,0.2113
2024-08-30 10:00:00,2024-08-30 10:15:00,research,False,21020.75,20915.32,21096.77,33.05,3.154,stop,-0.7609,-0.3816
2024-09-02 07:00:00,2024-09-02 07:15:00,research,True,21023.25,20972.44,21059.89,15.93,2.37,target,0.7019,0.1696
2024-09-02 09:45:00,2024-09-02 10:00:00,research,False,21061.25,21010.44,21097.88,15.93,,stop,-0.6637,-0.1601
2024-09-02 10:30:00,2024-09-02 10:45:00,research,False,21089.25,21026.34,21134.61,19.72,,stop,-0.4525,-0.135
2024-09-03 08:15:00,2024-09-03 08:30:00,research,True,20931.5,20836.33,21000.11,29.83,2.992,stop,-0.4384,-0.1993
2024-09-04 08:45:00,2024-09-04 09:00:00,research,True,20338.5,20240.68,20409.03,30.66,0.188,target,0.7111,0.342
2024-09-04 10:00:00,2024-09-04 10:15:00,research,True,20370.0,20222.34,20476.46,46.29,0.07,target,0.7144,0.5179
2024-09-04 10:45:00,2024-09-04 11:00:00,research,True,20518.5,20349.3,20640.49,53.04,0.061,stop,-0.647,-0.5335
2024-09-05 09:30:00,2024-09-05 09:45:00,research,True,20425.0,20278.91,20530.33,45.8,2.167,target,0.7144,0.511
2024-09-05 10:15:00,2024-09-05 10:30:00,research,False,20564.5,20380.44,20697.21,57.7,,stop,-1.0053,-0.8998
2024-09-06 07:15:00,2024-09-06 07:30:00,research,True,20193.5,20095.54,20264.13,30.71,2.711,stop,-0.4004,-0.1942
2024-09-06 08:45:00,2024-09-06 09:00:00,research,False,20365.75,20211.57,20476.92,48.33,4.252,stop,-1.0063,-0.7618
2024-09-09 09:30:00,2024-09-09 09:45:00,research,True,20089.5,19996.12,20156.82,29.27,0.239,stop,-0.9849,-0.4578
2024-09-10 07:00:00,2024-09-10 07:15:00,research,True,20099.75,20009.11,20165.1,28.42,2.024,target,0.7103,0.3203
2024-09-10 08:30:00,2024-09-10 08:45:00,research,False,20198.0,20104.72,20265.26,29.24,,stop,-0.8492,-0.3922
2024-09-11 07:15:00,2024-09-11 07:30:00,research,True,20243.0,20168.57,20296.66,23.33,2.207,stop,-0.3053,-0.1122
2024-09-11 08:45:00,2024-09-11 09:00:00,research,True,20300.25,20183.41,20384.5,36.63,0.055,stop,-1.0083,-0.5804
2024-09-12 08:15:00,2024-09-12 08:30:00,research,False,20746.75,20675.15,20798.38,22.45,,stop,-0.5862,-0.2023
2024-09-12 10:15:00,2024-09-12 10:30:00,research,False,20773.0,20641.0,20868.17,41.38,,target,0.7137,0.4535
2024-09-13 09:30:00,2024-09-13 09:45:00,research,False,20927.75,20844.1,20988.06,26.22,,target,0.7094,0.2836
2024-09-17 07:45:00,2024-09-17 08:00:00,research,False,20993.25,20935.67,21034.77,18.05,,stop,-0.9764,-0.2678
2024-09-17 10:45:00,2024-09-17 11:00:00,research,False,20978.5,20854.05,21068.23,39.01,,stop,-0.5823,-0.3454
2024-09-18 07:00:00,2024-09-18 07:15:00,research,False,20917.0,20870.24,20950.71,14.66,7.624,stop,-0.5287,-0.1182
2024-09-18 08:30:00,2024-09-18 08:45:00,research,False,20923.5,20866.58,20964.54,17.84,5.955,stop,-0.9658,-0.2627
2024-09-19 07:30:00,2024-09-19 07:45:00,research,False,21214.0,21132.7,21272.62,25.49,,stop,-0.4793,-0.1837
2024-09-19 10:15:00,2024-09-19 10:30:00,research,False,21327.5,21202.31,21417.76,39.24,,hold cap,0.172,0.1009
2024-09-20 08:00:00,2024-09-20 08:15:00,research,False,21240.5,21179.28,21284.64,19.19,8.272,stop,-0.8693,-0.2506
2024-09-23 08:30:00,2024-09-23 08:45:00,research,False,21289.0,21213.7,21343.29,23.61,,stop,-0.6304,-0.223
2024-09-23 09:45:00,2024-09-23 10:00:00,research,False,21280.75,21186.76,21348.52,29.46,,stop,-0.4705,-0.2078
2024-09-24 09:30:00,2024-09-24 09:45:00,research,False,21307.75,21222.79,21369.0,26.63,,stop,-0.3381,-0.1348
2024-09-25 07:00:00,2024-09-25 07:15:00,research,False,21331.75,21276.36,21371.69,17.36,4.722,target,0.7035,0.1827
2024-09-25 09:45:00,2024-09-25 10:00:00,research,False,21416.25,21340.91,21470.57,23.62,,stop,-0.6566,-0.231
2024-09-26 07:00:00,2024-09-26 07:15:00,research,False,21680.25,21623.52,21721.15,17.78,,target,0.7039,0.1842
2024-09-27 07:30:00,2024-09-27 07:45:00,research,True,21523.5,21449.57,21576.8,23.18,1.823,target,0.7079,0.2431
2024-09-27 08:45:00,2024-09-27 09:00:00,research,True,21571.75,21493.46,21628.2,24.54,0.112,stop,-0.8203,-0.2977
2024-09-30 09:30:00,2024-09-30 09:45:00,research,False,21436.25,21339.02,21506.35,30.48,4.634,stop,-1.01,-0.4581
2024-10-01 07:00:00,2024-10-01 07:15:00,research,False,21507.25,21439.95,21555.77,21.1,,stop,-0.7945,-0.2486
2024-10-02 07:30:00,2024-10-02 07:45:00,research,False,21160.75,21057.19,21235.42,32.47,3.712,stop,-0.3811,-0.1865
2024-10-02 10:15:00,2024-10-02 10:30:00,research,True,21194.75,21033.69,21310.87,50.49,1.703,stop,-0.1116,-0.0848
2024-10-03 07:00:00,2024-10-03 07:15:00,research,False,21147.25,21073.32,21200.56,23.18,5.997,stop,-0.4696,-0.1642
2024-10-03 09:30:00,2024-10-03 09:45:00,research,True,21190.0,21085.11,21265.62,32.88,2.912,target,0.7118,0.3523
2024-10-04 07:30:00,2024-10-04 07:45:00,research,True,21263.75,21187.65,21318.62,23.86,0.157,target,0.7083,0.2535
2024-10-04 08:45:00,2024-10-04 09:00:00,research,False,21438.75,21332.76,21515.17,33.22,,stop,-1.0092,-0.4989
2024-10-07 07:45:00,2024-10-07 08:00:00,research,False,21315.25,21237.32,21371.44,24.43,5.035,target,0.7086,0.2591
2024-10-07 10:30:00,2024-10-07 10:45:00,research,True,21351.25,21250.07,21424.2,31.72,2.775,stop,-0.4593,-0.2176
2024-10-08 07:00:00,2024-10-08 07:15:00,research,True,21281.25,21192.92,21344.94,27.69,0.081,target,0.71,0.2947
2024-10-08 10:00:00,2024-10-08 10:15:00,research,True,21383.75,21281.8,21457.25,31.96,0.086,target,0.7115,0.3392
2024-10-09 09:00:00,2024-10-09 09:15:00,research,True,21484.25,21423.1,21528.34,19.17,0.652,stop,-0.6209,-0.1767
2024-10-09 10:00:00,2024-10-09 10:15:00,research,True,21499.5,21420.05,21556.78,24.9,0.08,target,0.7088,0.2619
2024-10-10 07:45:00,2024-10-10 08:00:00,research,True,21636.0,21591.09,21668.38,14.08,1.811,stop,-0.8399,-0.1743
2024-10-11 08:00:00,2024-10-11 08:15:00,research,False,21588.5,21531.31,21629.73,17.93,4.783,stop,-0.5284,-0.14
2024-10-11 10:00:00,2024-10-11 10:15:00,research,True,21624.75,21529.76,21693.24,29.78,1.662,hold cap,0.3161,0.1389
2024-10-14 08:45:00,2024-10-14 09:00:00,research,False,21738.5,21693.45,21770.98,14.12,,target,0.6995,0.145
2024-10-14 09:45:00,2024-10-14 10:00:00,research,False,21861.0,21790.0,21912.19,22.26,,stop,-1.0137,-0.3292
2024-10-15 08:00:00,2024-10-15 08:15:00,research,False,21815.25,21764.09,21852.13,16.04,3.398,target,0.702,0.1646
2024-10-16 07:15:00,2024-10-16 07:30:00,research,False,21581.75,21525.86,21622.05,17.52,3.824,stop,-0.6391,-0.1655
2024-10-17 08:15:00,2024-10-17 08:30:00,research,False,21714.5,21649.84,21761.12,20.27,,target,0.706,0.2102
2024-10-18 07:15:00,2024-10-18 07:30:00,research,False,21671.25,21617.96,21709.68,16.71,3.487,stop,-0.7031,-0.1729
2024-10-18 09:45:00,2024-10-18 10:00:00,research,True,21675.25,21596.34,21732.15,24.74,2.122,stop,-0.3798,-0.1383
2024-10-21 09:15:00,2024-10-21 09:30:00,research,True,21617.5,21554.41,21662.99,19.78,0.695,target,0.7056,0.2059
2024-10-21 09:45:00,2024-10-21 10:00:00,research,True,21690.5,21613.42,21746.07,24.16,1.417,target,0.7084,0.2517
2024-10-22 08:00:00,2024-10-22 08:15:00,research,False,21632.25,21562.9,21682.25,21.74,3.899,stop,-0.8504,-0.2726
2024-10-22 09:30:00,2024-10-22 09:45:00,research,True,21650.5,21553.94,21720.12,30.27,2.189,stop,-0.2379,-0.1061
2024-10-24 07:00:00,2024-10-24 07:15:00,research,False,21587.5,21530.37,21628.69,17.91,3.978,stop,-0.3539,-0.0937
2024-10-25 07:45:00,2024-10-25 08:00:00,research,False,21645.5,21594.88,21682.0,15.87,,target,0.7018,0.1641
2024-10-25 09:00:00,2024-10-25 09:15:00,research,False,21699.0,21644.81,21738.07,16.99,,target,0.7031,0.1756
2024-10-25 09:45:00,2024-10-25 10:00:00,research,False,21852.75,21766.19,21915.16,27.14,,stop,-0.6061,-0.2401
2024-10-28 09:00:00,2024-10-28 09:15:00,research,True,21845.25,21767.32,21901.44,24.43,2.436,stop,-0.8658,-0.3089
2024-10-29 09:30:00,2024-10-29 09:45:00,research,True,21682.25,21592.56,21746.92,28.12,0.053,target,0.7102,0.2938
2024-10-29 10:45:00,2024-10-29 11:00:00,research,True,21793.5,21676.78,21877.66,36.59,0.711,target,0.7127,0.3817
2024-10-30 07:15:00,2024-10-30 07:30:00,research,False,21935.75,21877.82,21977.52,18.16,,stop,-0.3534,-0.0933
2024-10-31 07:00:00,2024-10-31 07:15:00,research,False,21560.0,21488.94,21611.24,22.28,6.902,target,0.7074,0.2331
2024-11-01 07:30:00,2024-11-01 07:45:00,research,False,21327.25,21264.23,21372.69,19.76,3.771,stop,-0.666,-0.1968
2024-11-01 09:30:00,2024-11-01 09:45:00,research,True,21354.25,21254.25,21426.35,31.35,1.499,target,0.7113,0.3331
2024-11-01 10:30:00,2024-11-01 10:45:00,research,True,21383.5,21249.85,21479.86,41.9,0.436,target,0.7137,0.4461
2024-11-04 10:15:00,2024-11-04 10:30:00,research,True,21376.75,21249.8,21468.28,39.79,2.77,stop,-1.0076,-0.5984
2024-11-05 09:30:00,2024-11-05 09:45:00,research,True,21414.75,21333.49,21473.34,25.47,0.069,target,0.7091,0.2691
2024-11-05 10:00:00,2024-11-05 10:15:00,research,False,21478.5,21374.91,21553.19,32.47,,target,0.7116,0.3432
2024-11-06 08:15:00,2024-11-06 08:30:00,research,False,21900.75,21777.45,21989.65,38.65,,target,0.7131,0.4015
2024-11-06 10:30:00,2024-11-06 10:45:00,research,False,21948.5,21769.16,22077.81,56.22,,target,0.7156,0.5847
2024-11-07 07:00:00,2024-11-07 07:15:00,research,False,22161.5,22102.61,22203.96,18.46,,target,0.7045,0.1872
2024-11-07 09:15:00,2024-11-07 09:30:00,research,False,22205.0,22136.72,22254.23,21.41,,target,0.7068,0.2173
2024-11-07 09:45:00,2024-11-07 10:00:00,research,False,22302.0,22210.87,22367.7,28.57,,target,0.7104,0.2903
2024-11-08 09:30:00,2024-11-08 09:45:00,research,True,22396.5,22331.25,22443.54,20.45,2.701,target,0.7061,0.2057
2024-11-11 07:15:00,2024-11-11 07:30:00,research,False,22509.0,22467.46,22538.95,13.02,,stop,-0.7455,-0.1376
2024-11-12 07:30:00,2024-11-12 07:45:00,research,True,22399.0,22325.42,22452.05,23.07,1.94,stop,-0.3054,-0.1003
2024-11-13 08:30:00,2024-11-13 08:45:00,research,True,22432.5,22355.12,22488.29,24.26,0.433,stop,-1.0125,-0.3493
2024-11-15 07:00:00,2024-11-15 07:15:00,research,False,22058.0,21992.96,22104.9,20.39,5.456,stop,-0.5569,-0.1642
2024-11-18 09:15:00,2024-11-18 09:30:00,research,True,21767.0,21682.71,21827.77,26.42,1.58,target,0.7095,0.2747
2024-11-18 10:30:00,2024-11-18 10:45:00,research,True,21878.5,21761.58,21962.8,36.65,0.587,stop,-0.5535,-0.2958
2024-11-19 07:00:00,2024-11-19 07:15:00,research,False,21809.5,21697.52,21890.24,35.1,3.105,stop,-0.674,-0.346
2024-11-19 10:30:00,2024-11-19 10:45:00,research,True,21830.5,21672.1,21944.71,49.66,1.787,target,0.7149,0.5187
2024-11-20 07:15:00,2024-11-20 07:30:00,research,False,22012.25,21942.77,22062.34,21.78,,stop,-0.5825,-0.1839
2024-11-21 07:00:00,2024-11-21 07:15:00,research,False,21978.25,21856.67,22065.91,38.11,,target,0.713,0.3944
2024-11-21 09:00:00,2024-11-21 09:15:00,research,False,22075.0,21951.79,22163.84,38.62,,stop,-1.0079,-0.5625
2024-11-22 07:00:00,2024-11-22 07:15:00,research,False,21981.5,21879.27,22055.21,32.05,3.011,target,0.7115,0.3309
2024-11-25 08:45:00,2024-11-25 09:00:00,research,False,22204.5,22146.52,22246.3,18.17,,target,0.7043,0.1839
2024-11-26 07:00:00,2024-11-26 07:15:00,research,True,22138.5,22062.79,22193.09,23.73,0.969,target,0.7082,0.2422
2024-11-26 09:45:00,2024-11-26 10:00:00,research,True,22162.0,22058.76,22236.44,32.36,0.07,stop,-0.438,-0.204
2024-11-27 07:15:00,2024-11-27 07:30:00,locked,False,22129.75,22074.34,22169.7,17.37,4.548,stop,-0.2927,-0.0733
2024-11-28 07:00:00,2024-11-28 07:15:00,locked,True,22062.25,22035.61,22081.45,8.35,0.24,target,0.6846,0.0827
2024-11-28 09:45:00,2024-11-28 10:00:00,locked,True,22089.75,22060.23,22111.03,9.25,0.216,stop,-0.4987,-0.0666
2024-11-29 09:45:00,2024-11-29 10:00:00,locked,True,22106.25,22025.28,22164.63,25.38,0.108,target,0.709,0.2597
2024-11-29 10:30:00,2024-11-29 10:45:00,locked,False,22174.5,22081.88,22241.28,29.03,,stop,-0.1859,-0.0777
2024-12-02 07:00:00,2024-12-02 07:15:00,locked,True,22187.25,22143.61,22218.71,13.68,1.389,target,0.6988,0.1374
2024-12-02 08:15:00,2024-12-02 08:30:00,locked,False,22217.0,22166.56,22253.37,15.81,,target,0.7018,0.1593
2024-12-02 09:45:00,2024-12-02 10:00:00,locked,False,22342.75,22256.09,22405.23,27.16,,target,0.7098,0.2753
2024-12-03 08:45:00,2024-12-03 09:00:00,locked,False,22398.75,22352.09,22432.39,14.63,3.453,stop,-0.3101,-0.0646
2024-12-03 10:00:00,2024-12-03 10:15:00,locked,True,22408.75,22331.28,22464.61,24.29,1.647,hold cap,0.2553,0.0883
2024-12-04 08:15:00,2024-12-04 08:30:00,locked,False,22618.5,22574.29,22650.38,13.86,,target,0.6991,0.1366
2024-12-04 10:00:00,2024-12-04 10:15:00,locked,False,22645.0,22567.58,22700.82,24.27,,stop,0.0036,0.0012
2024-12-05 07:00:00,2024-12-05 07:15:00,locked,True,22726.5,22694.42,22749.63,10.06,0.273,stop,-0.6614,-0.0934
2024-12-05 09:30:00,2024-12-05 09:45:00,locked,True,22734.0,22691.72,22764.48,13.25,0.189,stop,-0.7326,-0.1362
2024-12-06 07:15:00,2024-12-06 07:30:00,locked,False,22678.75,22639.2,22707.26,12.4,7.159,stop,-0.9475,-0.1652
