market,side,entry1,exit1,atr_len,atr_mult,pyr_step,max_units,adx_max,ext_max,ao_min,skip_win,res_sharpe,res_pf,res_n,res_R,res_dd,lk_sharpe,lk_pf,lk_n,lk_R,lk_dd
NQ,long,19,22,21,3.5,0.8,1,45.0,8.0,1.0,False,-0.011979554293395655,0.9964181244804134,164,-0.001233165041034453,12.038382973337203,-0.23131773729477162,0.9372577596672379,100,-0.022145508295458218,10.473681943913988
NQ,long,13,27,22,3.9000000000000004,1.0,1,45.0,8.0,1.0,False,0.05145974582455964,1.0157308006916002,164,0.004999595341284501,11.61793173778751,-0.3128468899195221,0.9154663794817542,100,-0.0272374476605513,9.245474382156697
NQ,long,12,25,19,3.6,1.0,1,45.0,8.0,1.0,False,0.21024243035381787,1.0658452428941751,164,0.022103841328741016,11.465917150855589,-0.192214105654225,0.9471628965753752,100,-0.01812873893084014,9.586122497564563
NQ,long,11,25,19,3.7,0.9,1,45.0,8.0,1.0,False,0.19813200894623825,1.0619850183706268,164,0.020319200807534434,11.026410436096414,-0.13340164235105484,0.9631253644640334,101,-0.012192140566248465,9.435146213846625
NQ,long,11,25,19,4.0,0.9,1,45.0,8.0,1.0,False,0.07625650967267342,1.023418747967301,164,0.007368690491196608,11.221201766138716,-0.04371736721894909,0.9877166637217915,100,-0.003738371874717822,7.600185563557592
NQ,long,16,24,20,3.8000000000000003,1.1,1,45.0,2.5,1.0,False,0.03259058583912659,1.0136444672726688,83,0.004384097325930229,4.451678439522115,-0.3213871141485875,0.8619640413790697,35,-0.04591696232567505,4.428902849968368
NQ,long,14,22,19,3.7,0.8,1,45.0,8.0,1.0,False,0.00888111297744463,1.0026678570693615,164,0.0008822484735828912,10.736904333227711,-0.13031942203728883,0.9638079741605777,100,-0.011873436267829763,9.435146213846625
NQ,long,11,23,20,3.5,0.9,1,45.0,8.0,1.0,False,0.1398125321571587,1.043109207571666,165,0.014891858469915005,13.114381863561267,-0.3361059101928726,0.9110888931731743,102,-0.03219106927907821,10.517185355289058
NQ,long,13,27,19,3.7,1.0,1,45.0,8.0,1.0,False,0.18125134249263583,1.0565498071609813,164,0.01863285616119305,11.320869450482837,-0.20023813194667503,0.9448532005630053,100,-0.018454828814766195,9.435146213846625
NQ,long,16,25,21,4.1,1.1,1,45.0,8.0,1.0,False,-0.013051692282953126,0.9960492540619751,164,-0.0012193279928753636,11.884455225229827,-0.09153227078830221,0.974370785365476,99,-0.007583034959708005,7.519237727031557
NQ,long,11,24,19,3.3000000000000003,1.0,1,45.0,8.0,0.25,False,-0.33476477578875297,0.9240660187284705,269,-0.029215488550403707,23.79103668349432,-0.13228265492237837,0.9681632771093313,145,-0.012312523973754536,15.506974170449574
NQ,long,26,28,23,3.5,0.9,1,45.0,8.0,-999.0,False,-0.3723453410419045,0.925970237372262,341,-0.02671079963816864,19.15157652863018,0.2924245425324248,1.069343289125021,169,0.022644630225623564,10.249500147886309
NQ,long,13,27,19,3.7,1.0,1,45.0,8.0,1.0,False,0.18125134249263583,1.0565498071609813,164,0.01863285616119305,11.320869450482837,-0.20023813194667503,0.9448532005630053,100,-0.018454828814766195,9.435146213846625
NQ,long,13,25,20,3.8000000000000003,1.0,1,45.0,8.0,1.0,False,0.13030942422022804,1.0401928649718455,164,0.013002365857402741,11.520169968344835,-0.20490115308863482,0.9436591754503232,100,-0.018256238427610667,9.428454605289966
NQ,long,15,23,21,3.9000000000000004,0.8,1,45.0,8.0,1.0,False,0.06436893562971997,1.0197128041160453,164,0.006247583080449947,11.60583322708545,-0.21294965709182434,0.9417951058878089,100,-0.01834810374840812,9.214237754071299
NQ,long,15,29,20,3.6,0.9,1,45.0,8.0,1.0,False,0.15986680514614796,1.049488245201014,164,0.01674915339640421,12.286754554516666,-0.2844719862082125,0.9230249842515996,100,-0.026916630524410397,9.818901592755243
NQ,long,11,27,19,3.7,1.1,1,45.0,8.0,1.0,False,0.18125134249263583,1.0565498071609813,164,0.01863285616119305,11.320869450482837,-0.18785233187520103,0.9485258108010886,101,-0.017281260081679038,9.435146213846625
NQ,long,22,28,22,3.4000000000000004,1.0,1,45.0,0.0,-0.5,False,-0.3075715771559918,0.9388136809252908,334,-0.02321005637641613,21.3665888426043,0.08942998754254597,1.020349536991543,171,0.007258575899013593,13.132223565868484
NQ,long,13,24,20,3.6,0.9,1,45.0,5.0,1.0,False,0.29249819130874494,1.1030237310897777,130,0.032819098156903495,7.082741634043995,-0.4455389076625095,0.8602207261556013,68,-0.051420164544750686,7.610683540487363
NQ,long,17,21,20,3.5,0.9,1,30.0,5.0,1.0,False,0.195549743684507,1.0675066227582728,131,0.02245818530386091,9.00080494633329,-0.43666632436365016,0.862876146716652,68,-0.051724891211963366,8.388266453311033
NQ,long,17,20,20,3.3000000000000003,0.8,1,30.0,5.0,0.5,False,-0.2303522473086992,0.939042328258779,187,-0.02228009384709841,16.994792807805688,0.6751053667327364,1.235473757268212,94,0.07973434553406311,8.41683288931995
NQ,long,20,21,21,3.5,0.9,1,30.0,5.0,1.0,False,0.2649247933169705,1.0930160299751475,130,0.030298777384558807,7.959274792706259,-0.6085993160597701,0.8169153568101344,70,-0.07041873905312297,8.68567688183369
NQ,long,21,21,21,3.5,0.9,1,30.0,5.0,1.0,False,0.2649247933169705,1.0930160299751475,130,0.030298777384558807,7.959274792706259,-0.6128447633839053,0.8157402852552508,70,-0.0708706997186949,8.685676881833691
NQ,long,20,22,21,3.6,0.7000000000000001,1,30.0,5.0,1.0,False,0.24065251388159098,1.0841928649016168,130,0.02687992933689794,7.570245315653214,-0.5708014785510656,0.8267635621212907,70,-0.0640083817140003,7.9002236538449075
NQ,long,24,22,21,3.6,1.0,1,30.0,5.0,1.0,False,0.18723274470097157,1.0650569882640486,130,0.02088440090439389,8.34966401187874,-0.6752465615086747,0.7967543549627139,70,-0.07509635379574875,8.253322542978367
NQ,long,21,19,21,3.5,0.7000000000000001,1,30.0,5.0,1.0,False,0.22418926948447074,1.078166636208304,131,0.02536179542923366,9.069282799662648,-0.638974756047829,0.8086282558888387,70,-0.07364371299833355,8.685676881833691
NQ,long,21,19,21,3.4000000000000004,0.7000000000000001,1,30.0,5.0,1.0,False,0.2543217794255813,1.0891486121867964,131,0.02947548990638411,9.071320529064543,-0.6133246494945732,0.8155484103187715,70,-0.07244836001929338,8.88231443718174
NQ,long,22,20,21,3.4000000000000004,0.7000000000000001,1,30.0,5.0,1.0,False,0.24272966135747287,1.0848641223000548,131,0.028169709280359854,9.120995335401219,-0.7432890240079193,0.7795744137902144,70,-0.08738532281241895,9.28981965516151
NQ,long,21,19,21,3.4000000000000004,0.7000000000000001,1,30.0,5.0,1.0,False,0.2543217794255813,1.0891486121867964,131,0.02947548990638411,9.071320529064543,-0.6133246494945732,0.8155484103187715,70,-0.07244836001929338,8.88231443718174
NQ,long,28,18,22,3.3000000000000003,0.7000000000000001,1,30.0,5.0,1.0,False,0.2362613152553708,1.0830199353063248,131,0.027847164068473335,9.836838943639988,-0.3170345563684848,0.8987244219656129,70,-0.03875773932937056,9.028284522384446
NQ,long,28,18,23,3.3000000000000003,0.7000000000000001,1,30.0,5.0,1.0,False,0.27413396474198154,1.0976330527680127,130,0.03223031469825436,9.180717507198274,-0.32330180267447817,0.8968725193372531,70,-0.03931670088105999,8.992764954429106
NQ,long,31,19,23,3.3000000000000003,0.7000000000000001,1,30.0,5.0,1.0,False,0.3264724194076298,1.118557464394695,129,0.038045764318653814,8.457296533317798,-0.24333923405436425,0.9207001280601316,69,-0.029876973988830997,8.992764954429106
NQ,long,33,17,23,3.2,0.7000000000000001,1,30.0,5.0,1.0,False,0.407182110431453,1.1519909341534555,124,0.049432533132939716,6.834969940600332,-0.0373993703589364,0.9873771826528808,68,-0.0045527364627654,7.058348257195337
NQ,long,28,17,24,3.3000000000000003,0.7000000000000001,1,30.0,5.0,1.0,False,0.01807168091013956,1.0060851904376493,131,0.002093194602933411,9.79687715423937,-0.31087057323384965,0.9006235181823434,71,-0.03701941614841568,8.94762770206178
NQ,long,33,18,23,3.2,0.6000000000000001,1,30.0,5.0,1.0,False,0.450135400866538,1.1702435456483589,124,0.054505288714256715,6.205948248517026,-0.05369639774618561,0.98194267569695,68,-0.0065488729244203795,7.194085536587876
NQ,long,33,18,23,3.2,0.6000000000000001,1,30.0,5.0,1.0,False,0.450135400866538,1.1702435456483589,124,0.054505288714256715,6.205948248517026,-0.05369639774618561,0.98194267569695,68,-0.0065488729244203795,7.194085536587876
NQ,long,34,18,24,3.2,0.6000000000000001,1,30.0,5.0,1.0,False,0.5216185128708445,1.2039646636818047,121,0.06240882527324068,5.331822628750965,0.0969682348939251,1.0337943586573872,68,0.011658422531919599,7.173706237813931
NQ,long,35,17,24,3.3000000000000003,0.6000000000000001,1,30.0,5.0,1.0,False,0.5224644800097268,1.2063394679847022,120,0.06126848240153844,5.191925700519458,-0.05521045695006282,0.9809495048720802,67,-0.006774988705123345,8.190776144189691
NQ,long,35,16,24,3.2,0.6000000000000001,1,30.0,5.0,1.0,False,0.6111913997913444,1.2463665285584045,120,0.07301704311845734,4.808964684317884,0.12790070844756127,1.045072257449589,67,0.015515862169219605,6.970315757513303
NQ,long,34,16,24,3.2,0.6000000000000001,1,30.0,5.0,-999.0,False,0.07310134521060058,1.01761964569637,258,0.005638094459795826,9.670722264162269,0.20988488025721222,1.0587895571424661,127,0.019663706593290867,10.834300616512138
NQ,long,34,17,24,3.2,0.6000000000000001,1,30.0,5.0,1.0,False,0.4773123445186209,1.1840582480782076,121,0.057264705477569455,5.955626408496041,0.03337056732464359,1.011451859082979,68,0.004013373605232967,7.0387686953687165
NQ,long,35,17,23,3.2,0.6000000000000001,1,30.0,5.0,0.25,False,0.15664528095266333,1.0440336374187835,195,0.014238130885708375,9.374932237367895,0.37229135304642996,1.1173002860768857,103,0.040771919400011784,9.32683718395268
NQ,long,32,19,25,3.2,0.6000000000000001,1,30.0,5.0,1.0,False,0.41268903092897863,1.1536649769541463,127,0.048595451426511095,6.095453274225918,-0.19427498981565222,0.9372767021033581,70,-0.023024028763704733,8.131236096735927
NQ,long,38,19,25,3.1,0.6000000000000001,1,30.0,5.0,1.0,False,0.5391085330850871,1.2178780099118625,118,0.0640083161785821,4.734952311715224,0.0005593532478842742,1.000192675973932,63,6.501544184987311e-05,8.166060864629054
NQ,long,32,16,25,3.1,0.6000000000000001,1,30.0,5.0,1.0,False,0.4485921818085981,1.167600436785034,127,0.05405920019097889,6.4393750184726075,-0.10067293329347288,0.9668745158835763,70,-0.012167480563244784,7.7357271717899
NQ,long,32,18,24,3.1,0.6000000000000001,1,30.0,5.0,1.0,False,0.4263013146080591,1.1595391742460794,126,0.0522147743351438,6.412005451026288,-0.13095509476888362,0.9570048506123319,70,-0.015969204858062445,8.121141091239835
NQ,long,32,16,25,3.1,0.6000000000000001,1,30.0,5.0,1.0,False,0.4485921818085981,1.167600436785034,127,0.05405920019097889,6.4393750184726075,-0.10067293329347288,0.9668745158835763,70,-0.012167480563244784,7.7357271717899
NQ,long,32,16,25,3.1,0.6000000000000001,1,30.0,5.0,0.0,False,-0.17178831920678347,0.9578671716288252,232,-0.014778710131083013,11.768784058468798,0.045848187510900695,1.0126011612630679,120,0.004663721915062524,11.847190270990438
NQ,long,37,18,25,3.1,0.6000000000000001,1,30.0,5.0,1.0,False,0.519517117312055,1.207043255775856,118,0.06258319298481542,5.1083768254055375,0.1614595865288269,1.05819268196122,66,0.02005240333310367,6.935096688331981
NQ,long,37,16,25,3.1,0.6000000000000001,1,30.0,5.0,1.0,False,0.5308187462528043,1.211301593147474,118,0.06364582869439207,5.0402458575003735,0.16536641031602656,1.0596691604724242,66,0.02053252896692478,6.903408396499788
NQ,long,37,16,25,3.1,0.6000000000000001,1,30.0,5.0,-0.5,False,-0.08756147485375987,0.9779609944727855,227,-0.007155286896706246,8.551757895685796,0.19777839804000177,1.055907306658317,117,0.018989467523350286,10.255399622202491
NQ,long,42,17,24,3.2,0.5,1,30.0,5.0,1.0,False,0.1544715659741487,1.061124479752725,106,0.019006301133135322,5.888362708689745,-0.1267862316004908,0.9546715357678174,59,-0.014473784107992431,7.354338840112361
NQ,long,31,15,26,3.0,0.6000000000000001,1,30.0,5.0,1.0,False,0.3078056489437607,1.1097321847755965,131,0.037666119322769885,9.674541057500875,0.14928038360229054,1.051699428006294,70,0.018290144163864937,7.869887909591995
NQ,long,31,15,25,3.0,0.6000000000000001,1,30.0,5.0,1.0,False,0.31230434963935283,1.1115272903678266,131,0.03838293081258,9.671149521789797,0.1557030632899073,1.0540077745570602,70,0.0191600156669809,7.88483274024144
NQ,long,33,17,25,3.1,0.5,1,30.0,5.0,1.0,False,0.41263455824373196,1.153795246263602,125,0.05039943586343994,6.818105642826242,-0.001589525841289887,0.9994627299488053,69,-0.00019367943908192353,6.870122812671871
NQ,long,40,18,25,3.1,0.5,1,30.0,5.0,1.0,False,0.28052064773533003,1.1116589714585385,113,0.03335373583853512,6.329567178557782,-0.018930979097738856,0.9933364486897821,62,-0.0021773132119228115,8.393548727456038
NQ,long,33,16,24,3.2,0.5,1,30.0,5.0,1.0,False,0.42813097350571455,1.1609140009078736,124,0.05115773299885914,6.222736327159082,-0.03156557725874381,0.9893404302375178,69,-0.0037638521273881532,6.969653217286778
NQ,long,33,16,24,3.2,0.5,1,30.0,5.0,1.0,False,0.42813097350571455,1.1609140009078736,124,0.05115773299885914,6.222736327159082,-0.03156557725874381,0.9893404302375178,69,-0.0037638521273881532,6.969653217286778
NQ,long,33,16,24,3.2,0.5,1,30.0,5.0,1.0,False,0.42813097350571455,1.1609140009078736,124,0.05115773299885914,6.222736327159082,-0.03156557725874381,0.9893404302375178,69,-0.0037638521273881532,6.969653217286778
NQ,long,33,16,24,3.2,0.5,1,30.0,5.0,1.0,True,0.4211857518553318,1.1720272699808154,102,0.05736196741855276,6.2753180466295095,0.06806044652868015,1.0252347064919505,56,0.008279775604952935,7.725341785924926
NQ,long,36,16,24,3.2,0.5,1,30.0,5.0,0.5,True,0.24785680928041084,1.0838115227938636,140,0.026624539399034055,6.449826474259665,0.8519923012186557,1.350975829138374,69,0.10555874602292159,7.709548163668559
NQ,long,34,14,26,3.1,0.4,1,30.0,5.0,1.0,True,0.5015816672393304,1.2122087662451717,101,0.06961658918671831,5.174309028605946,0.2620039724156444,1.101353948182079,55,0.03229427867964905,7.209922068843485
NQ,long,35,14,26,3.1,0.4,1,30.0,5.0,1.0,True,0.42976657618365266,1.1785782724796923,102,0.05839677248857965,5.037183336491088,0.3121189115279097,1.1228191729173893,54,0.039096430560776725,7.209922068843485
NQ,long,37,14,26,3.1,0.30000000000000004,1,30.0,5.0,1.0,True,0.2030217739236798,1.0806824139715516,100,0.026690480651032345,4.897066181612163,0.3049065710669501,1.1233928444543864,52,0.039276378737251455,6.701129520657822
NQ,long,35,14,27,3.0,0.4,1,30.0,5.0,1.0,True,0.4578949957118437,1.1913928648852035,102,0.06367152299333004,5.1444476414646205,0.02279439566838859,1.0083731309201802,55,0.002892884190922303,9.416475486755383
NQ,long,35,14,27,3.0,0.4,1,30.0,5.0,1.0,True,0.4578949957118437,1.1913928648852035,102,0.06367152299333004,5.1444476414646205,0.02279439566838859,1.0083731309201802,55,0.002892884190922303,9.416475486755383
NQ,long,35,11,27,3.0,0.4,1,30.0,5.0,1.0,True,0.5210269724108024,1.2226403236592256,104,0.07078584678565798,4.771568349006752,0.01331504522025235,1.0048956818009362,57,0.0015954904138599732,9.48464116366609
NQ,long,35,10,26,3.0,0.4,1,30.0,5.0,1.0,True,0.3875212756978307,1.1602386507633506,107,0.05148942360175895,5.540987690081764,0.4408204370840577,1.1795415193574517,56,0.05285372269476196,6.672025158856272
NQ,long,38,15,27,3.0,0.4,1,30.0,5.0,1.0,True,0.1405206602072735,1.0555942992620222,99,0.01919807626956579,4.631779473721334,0.09812173162047932,1.037905660900646,51,0.013403514152007653,8.291164576017707
NQ,long,35,14,27,3.0,0.30000000000000004,1,30.0,5.0,1.0,True,0.4578949957118437,1.1913928648852035,102,0.06367152299333004,5.1444476414646205,0.02279439566838859,1.0083731309201802,55,0.002892884190922303,9.416475486755383
NQ,long,35,12,27,3.0,0.30000000000000004,1,30.0,5.0,1.0,True,0.5344880923450578,1.2281121605019134,103,0.07290341005151421,4.947521191035864,0.21994759370323774,1.0847914825341716,55,0.0272314265830645,8.07785565518756
NQ,long,40,11,27,3.0,0.4,1,30.0,5.0,1.0,True,0.28908574751619676,1.1273076025052216,93,0.04004319390448775,4.265341897858558,-0.050745328937757746,0.9805991490212368,51,-0.006748116477360566,9.318897738115487
NQ,long,35,13,28,3.1,0.30000000000000004,1,30.0,5.0,1.0,True,0.49464630238593277,1.2099752740951795,101,0.0669811204206871,4.884912218642344,0.053320955330731244,1.0197544374690026,55,0.006512557550752657,8.888036408012628
NQ,long,36,13,28,3.0,0.30000000000000004,1,30.0,5.0,1.0,True,0.4387576885870302,1.1843218258237664,99,0.06078828814762153,4.609182713441495,0.09955927713309888,1.037659325211257,54,0.012739921811360045,8.262021748791748
NQ,long,35,13,28,2.8,0.30000000000000004,1,30.0,5.0,1.0,True,0.4979569653134004,1.210801216068252,102,0.07294259106590006,5.493679972055661,0.13459090092099818,1.0506250758676734,55,0.017935112213103382,9.250463088008765
NQ,long,36,12,28,2.7,0.30000000000000004,1,30.0,5.0,1.0,True,0.47798444474521334,1.202061425761509,101,0.07077102604871652,5.182640561405818,0.3374226264559854,1.1346664639915458,54,0.046291126572972914,7.764068009527547
NQ,long,38,12,29,2.8,0.30000000000000004,1,30.0,5.0,1.0,True,0.25798429777564585,1.1069897255424028,100,0.03669749775900797,4.831504932349391,0.3707348811228272,1.1529204574433314,51,0.05179728617022888,7.165955859993034
NQ,long,35,13,27,2.8,0.30000000000000004,1,30.0,5.0,1.0,True,0.47092309021918605,1.197373155215624,103,0.06863799881348959,5.509484001140539,0.13598681102959256,1.051153658086739,55,0.018165114721830015,9.260473101645184
NQ,long,35,11,28,2.7,0.30000000000000004,1,30.0,5.0,1.0,True,0.5459544019711126,1.234891800413248,104,0.08105521689243492,5.386406566169467,0.07054111630409785,1.0262230359230724,57,0.009273157069776177,10.087468538594043
NQ,long,35,11,27,2.8,0.30000000000000004,1,30.0,5.0,1.0,True,0.47895556405666695,1.2020229964713325,105,0.06865023114218861,5.2536886264862765,0.046338769199686256,1.0171419135768875,57,0.005913477794142027,9.92248617707974
NQ,long,36,11,27,2.7,0.30000000000000004,1,30.0,5.0,1.0,True,0.42869061883334275,1.17934895366595,103,0.06299664345208521,5.007193500661822,0.09020059830773118,1.0339656568657574,56,0.012067813612428698,9.612295506319395
NQ,long,39,10,28,2.7,0.2,1,30.0,5.0,0.0,True,-0.1848305430826263,0.9459014185690556,173,-0.019028237925021906,12.773176338110359,0.4866673828579883,1.171917417687599,87,0.05896148174072902,10.743919244935187
NQ,long,36,12,27,2.8,0.30000000000000004,1,30.0,5.0,1.0,True,0.406997092444686,1.1686009019296746,102,0.05819656494615064,5.091570188686009,0.30229024899604934,1.1197325457741953,54,0.040330616323627236,7.707093606117552
NQ,long,34,11,28,2.6,0.30000000000000004,1,30.0,5.0,1.0,True,0.5746057278286056,1.246613948496224,105,0.08858109024187875,5.541153150884771,0.05060998417362607,1.0186322600911806,58,0.0067744149590206635,10.283140405463064
NQ,long,35,11,29,2.6,0.30000000000000004,1,30.0,5.0,1.0,True,0.5498627970881392,1.2392224091085695,104,0.08514270201965977,5.50176794821793,0.09163964357194847,1.0342069119511204,57,0.012412977492595782,10.259633611030214
NQ,long,35,11,29,2.6,0.30000000000000004,1,30.0,5.0,1.0,True,0.5498627970881392,1.2392224091085695,104,0.08514270201965977,5.50176794821793,0.09163964357194847,1.0342069119511204,57,0.012412977492595782,10.259633611030214
NQ,long,38,11,29,2.5,0.2,1,30.0,5.0,1.0,True,0.28630065608153676,1.1201972431859368,102,0.04433849372932383,4.966745377130314,0.345406736941559,1.142415792636677,52,0.052132184831930446,8.393657937975266
NQ,long,35,9,28,2.5,0.30000000000000004,1,30.0,5.0,-999.0,True,0.20862899096254336,1.0568245058097965,221,0.02050753206608797,8.320630920948403,0.5240407359617445,1.1664757863784696,113,0.0579949562603988,13.107029783494987
NQ,long,37,11,29,2.6,0.30000000000000004,1,26.0,5.0,0.25,True,-0.032549245445813633,0.9902040009959379,159,-0.0038581772472448834,12.878661646142486,0.7542859439598805,1.284238895808065,81,0.09552814924862149,10.737953384097452
NQ,long,35,12,29,2.6,0.2,1,30.0,5.0,1.0,True,0.5748206899286811,1.250451746215048,103,0.08919655237437174,5.702754666628209,0.328027821656504,1.1292507734251216,55,0.045683582344624794,8.45457629915381
NQ,long,39,12,28,2.6,0.2,1,30.0,5.0,1.0,True,0.32464673337661876,1.1397452114040927,96,0.048624735711145284,4.672000013771132,0.39610381305310716,1.1678018718123782,50,0.059500546083295885,7.721984188167454
NQ,long,30,9,28,2.4000000000000004,0.30000000000000004,1,30.0,5.0,1.0,True,0.580069053403275,1.236253033382957,118,0.08803707587388429,7.937939746235326,-0.009288410723141514,0.9966722478225981,62,-0.0012368230182623807,9.079372735296058
NQ,long,30,9,30,2.4000000000000004,0.30000000000000004,1,30.0,5.0,1.0,True,0.5517700553349922,1.225012517081484,117,0.08365232258319028,7.651665112570927,-0.1754839620329729,0.9394976364846852,63,-0.0225230108231479,9.696476491622793
NQ,long,29,9,30,2.5,0.30000000000000004,1,30.0,5.0,1.0,True,0.5249161503711475,1.2109299198137282,119,0.07547370059043496,7.393188926112053,-0.19078622905345077,0.9344092449476163,63,-0.02356820643368305,9.43122274269593
